id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
1219,['Gender'],True,아니더냐ㅋㅋ말투에서 틀딱냄새 진동하네,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
1220,['Physical'],True,그리고 파리가 손비빌땐 뭐 ? 때려 죽여야 할때 조국 구속 문재인 퇴진 가즈아,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}",
1221,['Age'],True,지금 고현정 옹호하는 인간들 선동질 하는겁니다. 저런 인간들 신경쓰지마시고 무시하세요.어차피 제네들 조금 있으면 흔적도 없이 사라집니다. 소수가 지랄하는거니 신경쓰지마시길,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
1222,['Not Hate Speech'],True,정신과에서 지속적 상담 받는 사람은 잠재적 범죄자임,,{},"{'filtered': True, 'category': 'hate', 'severity': 'medium'}",
1223,['Not Hate Speech'],True,나이때문에 3명은 못낳아요,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1224,['Not Hate Speech'],False,착한아이라서 좋다.. 므흣...,착한 아이여서 좋다는 감정을 표현함.,{},{},
1225,['Not Hate Speech'],True,저정도 입털었으면 가야되는거 아니냐?,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1226,['Not Hate Speech'],True,중국은 주면 안됩니다,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1227,['Not Hate Speech'],True,김건모 엄마도 내숭였구나여자 없는척 ~~,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1228,['Not Hate Speech'],False,유난떨지 말고 조용히관리잘하고 몸관리하세요,조용히 몸과 관리를 잘 하라는 조언.,{},{},
1229,['Not Hate Speech'],True,이보영은 전어죠!,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1230,['Not Hate Speech'],True,아줌마가 아파트에서 어떻게 운전했음~애가 사망을하냐~~아줌마 형사임건 하세요,,{},"{'filtered': True, 'category': 'violence', 'severity': 'medium'}",
1231,['Not Hate Speech'],False,110호 젤 이쁨,110호가 가장 예쁨,{},{},
1232,['Not Hate Speech'],False,와 존나 재밌네 떡밥 다 회수하네,모든 떡밥이 회수되어 매우 재미있다는 내용.,{},{},
1233,['Not Hate Speech'],True,민노총이 세워준 정부인데 주인행세가 당연하지 ㅋㅋ 홍영표(떵씹은 얼굴),,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1234,['Not Hate Speech'],False,첫만남에 뽀뽀가 가능하구나~신기,첫 만남에 뽀뽀가 가능하다는 점이 신기하다는 내용입니다.,{},{},
1235,['Not Hate Speech'],True,용화야 몇년전 서현이랑 정동진에서 놀고 하더만 꼴좋다 자슥아 같은남자로서 너무나 아름다운자슥이다 임마,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1236,['Religion'],True,어딜가나 여자 조심해라 여자때문에 망한다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1237,['Not Hate Speech'],False,여친있으면 어쩔려고..관심없으면 어쩔려고,여자친구가 있거나 관심이 없거나 둘 다 상관없다는 의미.,{},{},
1238,['Physical'],True,박원순이 수준이 이 정도인데..좌빨들은 그래도 빨겠지..도대체 박윈순이 뭘 잘하나?,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1239,['Not Hate Speech'],False,아닥치고 방청신청하라. 닥치고 찬양하라. 소리질러~~,침묵하고 방청 신청하고 찬양하며 소리 질러라.,{},{},
1240,['Not Hate Speech'],False,진짜대기록이다야~~^^,엄청난 기록이다,{},{},
1241,"['Physical', 'Age', 'Race']",True,"대깨문 조빠 개,돼지야 왜사니?",,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1242,['Not Hate Speech'],True,세월호지겹다 그만좀하자 세월호이야기하고싶으면 전라도가서해라,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1243,['Gender'],False,걍 재밌다 ㅋㅋ 계속 그렇게만 해줘 틀딱이들아,재미있고 계속 그렇게 해달라는 내용.,{},{},
1244,['Age'],False,딸감 만드려다 좃됫내,딸감을 만들려고 했지만 실패했다.,{},{},
1245,['Politics'],True,고의성 없다고 결론 내기로 한거야?ㄱㅋㅋㅋㅋㅋㅋㅋ안녕 엠비씨!!무도도 떠난 마당에 미련없이 떠날수있게 해주네^^ 소름돋는 일베 집단 영원히 아웃!!,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1246,['Not Hate Speech'],False,둘이 그냥 같이 살면 안될까요?보는내내 생각했어요~♡♡♡,둘이 함께 사는 것이 가능할지 고민하는 내용입니다.,{},{},
1247,"['Age', 'Religion']",True,"다 그러고 사는거지, 기집뇬들 꼴깝은 증말~~이런된장뇬들아~~",,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1248,['Physical'],True,신천지의 순 우리말이 새누리입니다!!!,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1249,['Not Hate Speech'],False,ㄹㅇ 카이혼자 뮤비찍음 결론:존나 잘생김,"카이혼이 뮤비를 찍었고, 매우 잘생겼다.",{},{},
1250,"['Origin', 'Physical', 'Age']",True,돼지시키 정은이 똘만이 문재인이도 한표!! 당근 당근 짝 짝 짝 ~ 처단하라 문재앙~,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1251,['Not Hate Speech'],True,왕관을 쓰려는 자 그 무게를 견뎌라!고현정은 왕관만 욕심 낸 꼴이네요,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1252,['Not Hate Speech'],True,우도환 우도환 우도환 우도환❤️❤️❤️,,{},"{'filtered': True, 'category': 'sexual', 'severity': 'low'}",
1253,['Politics'],True,쪽발이들은 쫌 멍청해,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1254,['Not Hate Speech'],False,반성해라,반성하라는 지시.,{},{},
1255,['Politics'],True,아 짱깨 늘어났어..미세먼지 어쩔겨..,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1256,['Not Hate Speech'],False,드라마 다 끝나가는데 이제 연애라... 답없다,드라마가 끝나가는데 연애는 아직 시작하지 않아 답답하다.,{},{},
1257,['Not Hate Speech'],True,마누라 종양이라는 놈이 동작도 빨러 ㅎㅎㅎ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1258,['Not Hate Speech'],True,그래서 어쩌라고. 연예인할려고 설래바리치나,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1259,['Not Hate Speech'],False,ㅋㅋㅋㅋㅋㅋㅋㅋ 이번 정부 진짜 재밌다ㅋㅋㅋ,현재 정부가 매우 흥미롭다.,{},{},
1260,['Age'],True,아베 이섹히는 그러고도 남을 쉑기,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1261,['Not Hate Speech'],True,뻔한 얘긴데도 주연들이 연기를 잘하니 그시간되면 별일없음 틀어두게 됨,,{},"{'filtered': True, 'category': 'violence', 'severity': 'low'}",
1262,['Age'],True,ㄱㅅ ㄲ 처들어가ㅅ꺄,,{},"{'filtered': True, 'category': 'violence', 'severity': 'low'}",
1263,"['Gender', 'Religion']",True,30대 아지매들 양념 오지네 ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1264,['Age'],True,너는 니딸따라 이민이나 가나 안그러면 좃되닌까,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1265,['Age'],True,정형돈은 참 신기해....재미도없고 진행도 잘하는게 아닌데 동정심으로 ㅈㄴ빨림 이말도 팩트인데 비공테러질 하겠지,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
1266,['Not Hate Speech'],False,내 머릿속에 예나는 다다다 예나 한명뿐이다ㅜㅜ 어릴적 내 우상 예나찡,어릴 적 우상인 예나를 좋아하며 예나가 유일한 존재임을 표현함.,{},{},
1267,['Not Hate Speech'],False,부럽당 ㅎ,부러움을 표현하는 간단한 감정 표현,{},{},
1268,['Age'],True,온 국민이 다 아는데 조작식당 만드는 시방새 소속 기레기만 몰랐나 보네.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1269,['Not Hate Speech'],True,동남아에서는 쌍커풀 없고 피부가 흰 남자가 미남임.,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1270,['Not Hate Speech'],True,당분간 연예활동 못할듯 ! 영원히 아웃!!!!,,{},"{'filtered': True, 'category': 'self_harm', 'severity': 'low'}",
1271,['Not Hate Speech'],False,얠보면 김하늘이 생각나,김하늘이 떠오른다.,{},{},
1272,['Not Hate Speech'],True,CL이나 챙겨라 뚜두뚜두 포에버영 이런 유치한 노래들,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1273,['Origin'],False,남편 면상 우우ㅔㄱ,남편의 얼굴에 대한 감정 표현 또는 감상.,{},{},
1274,['Not Hate Speech'],False,하정우 연기 진짜 캐잼 존잼 핵꿀잼,하정우 연기 매우 뛰어남,{},{},
1275,['Not Hate Speech'],False,진짜 술만 끊어도 ㅠ,술만 끊어도 건강이 좋아질 것 같아.,{},{},
1276,['Not Hate Speech'],False,ㅅㄹ ? ;;; 자연스럽게 연결되는건가?,자연스럽게 연결되는지 의문임.,{},{},
1277,['Gender'],True,용서해도 이젠 성공못해 누가 늙다리를 좋아하니?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1278,['Physical'],True,그런데도 30-40대는 문재앙 빠는중.. 지옥맛을 더 봐야 정신차릴듯..,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
1279,['Not Hate Speech'],False,인피니트는 내꺼하자~이노래뿐이 모름 맴버 유명한 사람 잇나?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"인피니트의 노래 ""내꺼하자""를 좋아하며, 멤버 중 유명한 사람이 있는지 궁금해함.",{},{},
1280,['Not Hate Speech'],True,신천지 신도들 다 자유당 지지함,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1281,['Not Hate Speech'],True,서민들이 봉이다 빨대 꼽아서 쪽쪽 빨아 째끼네,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1282,['Profanity'],True,신천지=사이비=이만희=사기꾼,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1283,"['Origin', 'Gender']",True,면상봐라 저게 어디 봉사할 상이냐?,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1284,['Physical'],True,출신은 못 속이겠네...색누리 자한당놈아,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1285,"['Politics', 'Origin', 'Physical']",True,YB만보고 재미없어서 채널 돌리려다가 빨간맛하는거보고 티비끔ㅋㅋ 북괴놈들 사람처음보나 촌스럽고 천박스러웠음ㅉㅉ 미개한 흙수저들ㅋㅋ 친일파 레드벨벳도 저팔계앞에서 재롱잔치하는거보고 한심하고 창피했음ㅉㅉ,,,"{'hate': {'filtered': True, 'severity': 'high'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1286,['Religion'],True,남자면 일 터지고 바로 복귀했겠지?ㅋㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1287,['Not Hate Speech'],True,김남희면조선사람 깜놀 일본사람연기완벽 제현 웃는거랑 발음은 좀 졸귀 팬됐네요,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1288,['Not Hate Speech'],True,돈 밖에 모르는 노인네 정말 무능력하다.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1289,['Not Hate Speech'],True,국가인권위원회는 뭐하냐! 빨리 성소수자들을 보호하라,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
1290,['Not Hate Speech'],True,패션의 완성은 몸매와 얼굴임~^^ 키작고 덜예쁜 내가저런옷입어도 ㅋㅋ 슬픈현실~,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
1291,['Not Hate Speech'],False,흥하세요 늦게 빛 보신만큼,빛을 늦게 본 만큼 더 빛나세요.,{},{},
1292,['Age'],True,하허는 아니라니까 기레기새기 뚜까맞을라고 지랄을다하네,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
